trade_id,user_id,conf_date,leg_1_type,leg_1_amount,leg_1_conf_status,leg_2_type,leg_2_amount,leg_2_conf_status
695MYR1j62Wdh,868puxsebzi,2022-10-12,GMX,139.15,confirmed,GateToken,Unknown,confirmed
438qQZ44h93zS,868puxsebzi,2022-07-13,Litecoin,69.2,confirmed,Gnosis,Unknown,pending
844AxS23NXXyc,868puxsebzi,2022-11-14,GMX,119.96,confirmed,Bitcoin SV,Unknown,declined
887LfLZy28ukh,868puxsebzi,2022-11-24,Monero,101.73,declined,GMX,Unknown,declined
439J9GtzSArHv,868puxsebzi,2022-07-26,Illuvium,48.74,confirmed,Litecoin,Unknown,declined
649YLkAJudm9C,868puxsebzi,2022-09-13,Monero,65.19,confirmed,Ethereum Classic,Unknown,confirmed
9929eyUXMS4uT,868puxsebzi,2022-09-10,Avalanche,56.05,confirmed,Ethereum Classic,Unknown,confirmed
58860MYATfIGP,868puxsebzi,2022-08-01,Gnosis,16.67,confirmed,Compound,Unknown,pending
9292lddzOXTrf,1460rakeimcb,2022-07-06,Bitcoin SV,88.66,confirmed,GateToken,Unknown,confirmed
629x3UDuLaGLV,978pcecsneb,2022-08-18,LINK,204.65,confirmed,Compound,Unknown,confirmed
4647PiN6aeb0u,449rsimghje,2022-07-31,IOTA,90.43,confirmed,Ethereum Classic,Unknown,confirmed
638EWXCiuFVB4,449rsimghje,2022-09-13,Solana,120.54,confirmed,Litecoin,Unknown,pending
3546PFYuLfvfj,449rsimghje,2022-08-11,Kusama,25.4,confirmed,Avalanche,Unknown,confirmed
399wm1UJ21cqJ,449rsimghje,2022-08-03,Kusama,157.54,confirmed,Compound,Unknown,confirmed
470bJOyoTgYkp,449rsimghje,2022-11-09,GateToken,59.39,confirmed,Avalanche,Unknown,confirmed
774hqS40mY2Xb,449rsimghje,2022-07-25,Gnosis,56.47,pending,GMX,Unknown,pending
645ceKKRWIhs2,449rsimghje,2022-08-05,Ethereum Classic,117.52,declined,Illuvium,Unknown,declined
423Z01opMmuYY,449rsimghje,2022-11-14,GMX,21.88,confirmed,GateToken,Unknown,confirmed
932EkZmxhICMv,449rsimghje,2022-10-21,GMX,122.94,declined,Compound,Unknown,declined
631YuK8MQvrhQ,449rsimghje,2022-10-12,GateToken,115.14,confirmed,Litecoin,Unknown,confirmed
941RFT03WxSwv,449rsimghje,2022-10-25,Compound,109.84,confirmed,Neo,Unknown,confirmed
572eh0VERGraj,449rsimghje,2022-10-01,LINK,165.77,pending,Litecoin,Unknown,pending
5563wfIQ0QBUQ,1351errmfita,2022-07-24,Ethereum Classic,106.45,confirmed,GMX,Unknown,confirmed
524ZYdhazPzp3,1351errmfita,2022-09-17,GateToken,149.89,confirmed,Illuvium,Unknown,declined
593jNrRupy974,1351errmfita,2022-10-21,Illuvium,47.18,confirmed,Monero,Unknown,confirmed
948tI6pCRsWPq,1351errmfita,2022-10-23,LINK,152.6,confirmed,GMX,Unknown,confirmed
518F4QOSdriU8,1351errmfita,2022-11-28,Gnosis,104.86,confirmed,Monero,Unknown,declined
651YuA7o0f1Rd,1351errmfita,2022-11-11,Gnosis,92.72,confirmed,Avalanche,Unknown,confirmed
489JdBHN5FM7t,1351errmfita,2022-07-10,Gnosis,64.26,confirmed,Bitcoin SV,Unknown,confirmed
507qIXlUTFry1,757waalioam,2022-09-05,GMX,26.65,declined,Avalanche,Unknown,declined
452FoKFjeiSZR,757waalioam,2022-07-14,Compound,180.64,confirmed,Avalanche,Unknown,confirmed
709OX918oVZ2R,757waalioam,2022-10-21,Monero,25.28,confirmed,Neo,Unknown,confirmed
366ytIPnu4DbG,757waalioam,2022-09-29,Illuvium,120.97,confirmed,Litecoin,Unknown,confirmed
797kqMCDRi5IL,757waalioam,2022-09-24,Litecoin,8.81,confirmed,GateToken,Unknown,confirmed
801FjS1BuXUXC,757waalioam,2022-08-19,Compound,143.66,confirmed,Solana,Unknown,confirmed
464UELFWXKxTT,757waalioam,2022-10-12,IOTA,61.64,pending,Ethereum Classic,Unknown,pending
836RDWgZl6XKz,757waalioam,2022-08-04,GMX,62.48,confirmed,Gnosis,Unknown,confirmed
795C5qjfNaOzj,757waalioam,2022-10-10,Neo,82.09,confirmed,Gnosis,Unknown,confirmed
901n6PExK1GHU,757waalioam,2022-10-28,GateToken,129.2,confirmed,Bitcoin SV,Unknown,confirmed
806BT9llbBKr3,757waalioam,2022-11-03,Bitcoin SV,268.88,confirmed,Monero,Unknown,confirmed
887oda9bjbO70,757waalioam,2022-08-17,Ethereum Classic,99.94,confirmed,LINK,Unknown,confirmed
732FwsoBmCkIg,757waalioam,2022-09-27,Solana,56.17,declined,IOTA,Unknown,declined
3923jHBt6xTC5,757waalioam,2022-09-12,IOTA,91.3,confirmed,Ethereum Classic,Unknown,pending
70442qBwcbCGZ,757waalioam,2022-10-07,Solana,157.18,confirmed,Illuvium,Unknown,pending
390bsLFcPGnMJ,757waalioam,2022-07-12,Gnosis,45.84,confirmed,Bitcoin SV,Unknown,confirmed
4701pBLiq2e42,757waalioam,2022-09-09,Avalanche,130.69,confirmed,Litecoin,Unknown,pending
864YF9H7jOsnU,757waalioam,2022-11-07,Litecoin,106.02,declined,GateToken,Unknown,declined
851KBUuqFHnnm,757waalioam,2022-11-24,Illuvium,145.37,confirmed,Avalanche,Unknown,confirmed
418rMuGGD4C2V,757waalioam,2022-11-28,Litecoin,104.53,confirmed,Illuvium,Unknown,confirmed
3574N0WtiyRsw,757waalioam,2022-07-01,Kusama,75.41,pending,Monero,Unknown,pending
3621yuHgRmEP1,757waalioam,2022-08-25,GMX,43.18,pending,Avalanche,Unknown,pending
525R2mNnPzz8P,757waalioam,2022-07-02,GateToken,55.13,confirmed,GMX,Unknown,confirmed
745ZUvsnY4jpl,757waalioam,2022-10-21,Gnosis,142.45,confirmed,Bitcoin SV,Unknown,confirmed
688bDJ5l8NzLT,757waalioam,2022-10-20,Kusama,257.26,confirmed,Compound,Unknown,confirmed
934TMjRLNb4uH,757waalioam,2022-07-17,Ethereum Classic,33.69,confirmed,Gnosis,Unknown,confirmed
402N95UCXiQpf,501iifwoplk,2022-08-09,Illuvium,88.02,confirmed,Ethereum Classic,Unknown,confirmed
776rPejK4HORh,501iifwoplk,2022-07-09,Bitcoin SV,229.82,pending,IOTA,Unknown,pending
486cXG3mz3Nkf,501iifwoplk,2022-11-26,Neo,87.39,pending,Kusama,Unknown,pending
459MIf6froeoS,501iifwoplk,2022-10-11,GateToken,162.01,confirmed,Gnosis,Unknown,confirmed
562Y4SvLEftx4,501iifwoplk,2022-10-19,Compound,150.52,declined,LINK,Unknown,declined
389Rh5cRSJjKi,763roebgmei,2022-11-10,Bitcoin SV,84.61,confirmed,Litecoin,Unknown,confirmed
770QUt25mP3rK,786djqwrotp,2022-10-20,Gnosis,126.56,confirmed,IOTA,Unknown,confirmed
457VdS85jOGJL,1159nfzmlzsj,2022-10-07,LINK,134.61,declined,IOTA,Unknown,declined
493xcHWhJtitf,1159nfzmlzsj,2022-07-18,Avalanche,20.86,declined,Gnosis,Unknown,declined
651h3Ysmp7BRB,1159nfzmlzsj,2022-09-14,Avalanche,194.49,pending,Neo,Unknown,pending
4228d8quR4ySb,1159nfzmlzsj,2022-10-24,Illuvium,27.08,confirmed,Neo,Unknown,confirmed
584FuXoO2JJVZ,1159nfzmlzsj,2022-10-16,Ethereum Classic,77.29,confirmed,IOTA,Unknown,confirmed
371fwk22IV6v9,1159nfzmlzsj,2022-08-24,LINK,173.81,confirmed,IOTA,Unknown,confirmed
405Lrp1l9C1Rl,1159nfzmlzsj,2022-08-06,Compound,208.53,confirmed,Bitcoin SV,Unknown,confirmed
527G6RjmprsYG,1159nfzmlzsj,2022-11-10,GateToken,59.06,confirmed,Kusama,Unknown,confirmed
922eofThNtlFF,1159nfzmlzsj,2022-07-23,Compound,148.37,confirmed,IOTA,Unknown,confirmed
643a9cA5lYb9l,1159nfzmlzsj,2022-09-21,Kusama,60.24,declined,Ethereum Classic,Unknown,declined
786pQP48ntiKw,1159nfzmlzsj,2022-08-14,Litecoin,84.21,pending,Neo,Unknown,pending
88061iqwRKUJb,1159nfzmlzsj,2022-07-27,Avalanche,181.51,confirmed,GateToken,Unknown,confirmed
876DdCubtinhd,1159nfzmlzsj,2022-08-02,Bitcoin SV,261.68,pending,Litecoin,Unknown,pending
641nCvrPaYrPU,1159nfzmlzsj,2022-07-03,Ethereum Classic,86.84,confirmed,Bitcoin SV,Unknown,confirmed
935c0SuDfdLMG,1159nfzmlzsj,2022-10-25,Illuvium,145.11,confirmed,GMX,Unknown,confirmed
368CG9MIe4Jms,1159nfzmlzsj,2022-08-26,Monero,52.85,confirmed,LINK,Unknown,confirmed
489B0Y4lrnI6q,1159nfzmlzsj,2022-09-19,Avalanche,149.68,declined,Bitcoin SV,Unknown,declined
486dw5HIFluXA,1159nfzmlzsj,2022-07-01,Gnosis,51.05,confirmed,Illuvium,Unknown,confirmed
341GZHGgK6tg4,1159nfzmlzsj,2022-11-09,GateToken,64.33,confirmed,Ethereum Classic,Unknown,confirmed
639IJSkODjj5Z,1159nfzmlzsj,2022-07-24,Gnosis,12.38,confirmed,Ethereum Classic,Unknown,pending
679vL5d4MN5Qj,1159nfzmlzsj,2022-09-16,Neo,152.51,declined,GateToken,Unknown,declined
598oaLjpLKcsS,555azgrbxbn,2022-10-23,Litecoin,89.84,confirmed,Avalanche,Unknown,confirmed
8054v02pDPtXR,555azgrbxbn,2022-09-01,Illuvium,46.3,confirmed,LINK,Unknown,confirmed
524GLCoKgfYY0,555azgrbxbn,2022-09-15,Illuvium,27.58,pending,Ethereum Classic,Unknown,pending
760RAn2RbiHhW,555azgrbxbn,2022-10-20,Solana,141.72,confirmed,Litecoin,Unknown,confirmed
636HmS8Vpfxtu,1098usbpsbob,2022-08-15,Kusama,50.4,confirmed,Compound,Unknown,confirmed
